slice_id,dataset,scene_id,split
SSDD_00699,SSDD,scene_07,train
SSDD_00700,SSDD,scene_07,train
SSDD_00701,SSDD,scene_07,train
SSDD_00702,SSDD,scene_07,train
SSDD_00703,SSDD,scene_07,train
SSDD_00704,SSDD,scene_07,train
SSDD_00705,SSDD,scene_07,train
SSDD_00706,SSDD,scene_07,train
SSDD_00707,SSDD,scene_07,train
SSDD_00708,SSDD,scene_07,train
SSDD_00709,SSDD,scene_07,train
SSDD_00710,SSDD,scene_07,train
SSDD_00711,SSDD,scene_07,train
SSDD_00712,SSDD,scene_07,train
SSDD_00713,SSDD,scene_07,train
SSDD_00714,SSDD,scene_07,train
SSDD_00715,SSDD,scene_07,train
SSDD_00716,SSDD,scene_07,train
SSDD_00717,SSDD,scene_07,train
SSDD_00718,SSDD,scene_07,train
SSDD_00719,SSDD,scene_07,train
SSDD_00720,SSDD,scene_07,train
SSDD_00721,SSDD,scene_07,train
SSDD_00722,SSDD,scene_07,train
SSDD_00723,SSDD,scene_07,train
SSDD_00724,SSDD,scene_07,train
SSDD_00725,SSDD,scene_07,train
SSDD_00726,SSDD,scene_07,train
SSDD_00727,SSDD,scene_07,train
SSDD_00728,SSDD,scene_07,train
SSDD_00729,SSDD,scene_07,train
SSDD_00730,SSDD,scene_07,train
SSDD_00731,SSDD,scene_07,train
SSDD_00732,SSDD,scene_07,train
SSDD_00733,SSDD,scene_07,train
SSDD_00734,SSDD,scene_07,train
SSDD_00735,SSDD,scene_07,train
SSDD_00736,SSDD,scene_07,train
SSDD_00737,SSDD,scene_07,train
SSDD_00738,SSDD,scene_07,train
SSDD_00739,SSDD,scene_07,train
SSDD_00740,SSDD,scene_07,train
SSDD_00741,SSDD,scene_07,train
SSDD_00742,SSDD,scene_07,train
SSDD_00743,SSDD,scene_08,val
SSDD_00744,SSDD,scene_08,val
SSDD_00745,SSDD,scene_08,val
SSDD_00746,SSDD,scene_08,val
SSDD_00747,SSDD,scene_08,val
SSDD_00748,SSDD,scene_08,val
SSDD_00749,SSDD,scene_08,val
SSDD_00750,SSDD,scene_08,val
SSDD_00751,SSDD,scene_08,val
SSDD_00752,SSDD,scene_08,val
SSDD_00753,SSDD,scene_08,val
SSDD_00754,SSDD,scene_08,val
SSDD_00755,SSDD,scene_08,val
SSDD_00756,SSDD,scene_08,val
SSDD_00757,SSDD,scene_08,val
SSDD_00758,SSDD,scene_08,val
SSDD_00759,SSDD,scene_08,val
SSDD_00760,SSDD,scene_08,val
SSDD_00761,SSDD,scene_08,val
SSDD_00762,SSDD,scene_08,val
SSDD_00763,SSDD,scene_08,val
SSDD_00764,SSDD,scene_08,val
SSDD_00765,SSDD,scene_08,val
SSDD_00766,SSDD,scene_08,val
SSDD_00767,SSDD,scene_08,val
SSDD_00768,SSDD,scene_08,val
SSDD_00769,SSDD,scene_08,val
SSDD_00770,SSDD,scene_08,val
SSDD_00771,SSDD,scene_08,val
SSDD_00772,SSDD,scene_08,val
SSDD_00773,SSDD,scene_08,val
SSDD_00774,SSDD,scene_08,val
SSDD_00775,SSDD,scene_08,val
SSDD_00776,SSDD,scene_08,val
SSDD_00777,SSDD,scene_08,val
SSDD_00778,SSDD,scene_08,val
SSDD_00779,SSDD,scene_08,val
SSDD_00780,SSDD,scene_08,val
SSDD_00781,SSDD,scene_08,val
SSDD_00782,SSDD,scene_08,val
SSDD_00783,SSDD,scene_08,val
SSDD_00784,SSDD,scene_08,val
SSDD_00785,SSDD,scene_08,val
SSDD_00786,SSDD,scene_08,val
SSDD_00787,SSDD,scene_08,val
SSDD_00788,SSDD,scene_08,val
SSDD_00789,SSDD,scene_08,val
SSDD_00790,SSDD,scene_08,val
SSDD_00791,SSDD,scene_08,val
SSDD_00792,SSDD,scene_08,val
SSDD_00793,SSDD,scene_08,val
SSDD_00794,SSDD,scene_08,val
SSDD_00795,SSDD,scene_08,val
SSDD_00796,SSDD,scene_08,val
SSDD_00797,SSDD,scene_08,val
SSDD_00798,SSDD,scene_08,val
SSDD_00799,SSDD,scene_08,val
SSDD_00800,SSDD,scene_08,val
SSDD_00801,SSDD,scene_08,val
SSDD_00802,SSDD,scene_08,val
SSDD_00803,SSDD,scene_08,val
SSDD_00804,SSDD,scene_08,val
SSDD_00805,SSDD,scene_08,val
SSDD_00806,SSDD,scene_08,val
SSDD_00807,SSDD,scene_08,val
SSDD_00808,SSDD,scene_08,val
SSDD_00809,SSDD,scene_08,val
SSDD_00810,SSDD,scene_08,val
SSDD_00811,SSDD,scene_08,val
SSDD_00812,SSDD,scene_08,val
SSDD_00813,SSDD,scene_08,val
SSDD_00814,SSDD,scene_08,val
SSDD_00815,SSDD,scene_08,val
SSDD_00816,SSDD,scene_08,val
SSDD_00817,SSDD,scene_08,val
SSDD_00818,SSDD,scene_08,val
SSDD_00819,SSDD,scene_08,val
SSDD_00820,SSDD,scene_08,val
SSDD_00821,SSDD,scene_08,val
SSDD_00822,SSDD,scene_08,val
SSDD_00823,SSDD,scene_08,val
SSDD_00824,SSDD,scene_08,val
SSDD_00825,SSDD,scene_08,val
SSDD_00826,SSDD,scene_08,val
SSDD_00827,SSDD,scene_08,val
SSDD_00828,SSDD,scene_08,val
SSDD_00829,SSDD,scene_08,val
SSDD_00830,SSDD,scene_08,val
SSDD_00831,SSDD,scene_08,val
SSDD_00832,SSDD,scene_08,val
SSDD_00833,SSDD,scene_08,val
SSDD_00834,SSDD,scene_08,val
SSDD_00835,SSDD,scene_08,val
SSDD_00836,SSDD,scene_09,val
SSDD_00837,SSDD,scene_09,val
SSDD_00838,SSDD,scene_09,val
SSDD_00839,SSDD,scene_09,val
SSDD_00840,SSDD,scene_09,val
SSDD_00841,SSDD,scene_09,val
SSDD_00842,SSDD,scene_09,val
SSDD_00843,SSDD,scene_09,val
SSDD_00844,SSDD,scene_09,val
SSDD_00845,SSDD,scene_09,val
SSDD_00846,SSDD,scene_09,val
SSDD_00847,SSDD,scene_09,val
SSDD_00848,SSDD,scene_09,val
SSDD_00849,SSDD,scene_09,val
SSDD_00850,SSDD,scene_09,val
SSDD_00851,SSDD,scene_09,val
SSDD_00852,SSDD,scene_09,val
SSDD_00853,SSDD,scene_09,val
SSDD_00854,SSDD,scene_09,val
SSDD_00855,SSDD,scene_09,val
SSDD_00856,SSDD,scene_09,val
SSDD_00857,SSDD,scene_09,val
SSDD_00858,SSDD,scene_09,val
SSDD_00859,SSDD,scene_09,val
SSDD_00860,SSDD,scene_09,val
SSDD_00861,SSDD,scene_09,val
SSDD_00862,SSDD,scene_09,val
SSDD_00863,SSDD,scene_09,val
SSDD_00864,SSDD,scene_09,val
SSDD_00865,SSDD,scene_09,val
SSDD_00866,SSDD,scene_09,val
SSDD_00867,SSDD,scene_09,val
SSDD_00868,SSDD,scene_09,val
SSDD_00869,SSDD,scene_09,val
SSDD_00870,SSDD,scene_09,val
SSDD_00871,SSDD,scene_09,val
SSDD_00872,SSDD,scene_09,val
SSDD_00873,SSDD,scene_09,val
SSDD_00874,SSDD,scene_09,val
SSDD_00875,SSDD,scene_09,val
SSDD_00876,SSDD,scene_09,val
SSDD_00877,SSDD,scene_09,val
SSDD_00878,SSDD,scene_09,val
SSDD_00879,SSDD,scene_09,val
SSDD_00880,SSDD,scene_09,val
SSDD_00881,SSDD,scene_09,val
SSDD_00882,SSDD,scene_09,val
SSDD_00883,SSDD,scene_09,val
SSDD_00884,SSDD,scene_09,val
SSDD_00885,SSDD,scene_09,val
SSDD_00886,SSDD,scene_09,val
SSDD_00887,SSDD,scene_09,val
SSDD_00888,SSDD,scene_09,val
SSDD_00889,SSDD,scene_09,val
SSDD_00890,SSDD,scene_09,val
SSDD_00891,SSDD,scene_09,val
SSDD_00892,SSDD,scene_09,val
SSDD_00893,SSDD,scene_09,val
SSDD_00894,SSDD,scene_09,val
SSDD_00895,SSDD,scene_09,val
SSDD_00896,SSDD,scene_09,val
SSDD_00897,SSDD,scene_09,val
SSDD_00898,SSDD,scene_09,val
SSDD_00899,SSDD,scene_09,val
SSDD_00900,SSDD,scene_09,val
SSDD_00901,SSDD,scene_09,val
SSDD_00902,SSDD,scene_09,val
SSDD_00903,SSDD,scene_09,val
SSDD_00904,SSDD,scene_09,val
SSDD_00905,SSDD,scene_09,val
SSDD_00906,SSDD,scene_09,val
SSDD_00907,SSDD,scene_09,val
SSDD_00908,SSDD,scene_09,val
SSDD_00909,SSDD,scene_09,val
SSDD_00910,SSDD,scene_09,val
SSDD_00911,SSDD,scene_09,val
SSDD_00912,SSDD,scene_09,val
SSDD_00913,SSDD,scene_09,val
SSDD_00914,SSDD,scene_09,val
SSDD_00915,SSDD,scene_09,val
SSDD_00916,SSDD,scene_09,val
SSDD_00917,SSDD,scene_09,val
SSDD_00918,SSDD,scene_09,val
SSDD_00919,SSDD,scene_09,val
SSDD_00920,SSDD,scene_09,val
SSDD_00921,SSDD,scene_09,val
SSDD_00922,SSDD,scene_09,val
SSDD_00923,SSDD,scene_09,val
SSDD_00924,SSDD,scene_09,val
SSDD_00925,SSDD,scene_09,val
SSDD_00926,SSDD,scene_09,val
SSDD_00927,SSDD,scene_09,val
SSDD_00928,SSDD,scene_09,val
SSDD_00929,SSDD,scene_10,test
SSDD_00930,SSDD,scene_10,test
SSDD_00931,SSDD,scene_10,test
SSDD_00932,SSDD,scene_10,test
SSDD_00933,SSDD,scene_10,test
SSDD_00934,SSDD,scene_10,test
SSDD_00935,SSDD,scene_10,test
SSDD_00936,SSDD,scene_10,test
SSDD_00937,SSDD,scene_10,test
SSDD_00938,SSDD,scene_10,test
SSDD_00939,SSDD,scene_10,test
SSDD_00940,SSDD,scene_10,test
SSDD_00941,SSDD,scene_10,test
SSDD_00942,SSDD,scene_10,test
SSDD_00943,SSDD,scene_10,test
SSDD_00944,SSDD,scene_10,test
SSDD_00945,SSDD,scene_10,test
SSDD_00946,SSDD,scene_10,test
SSDD_00947,SSDD,scene_10,test
SSDD_00948,SSDD,scene_10,test
SSDD_00949,SSDD,scene_10,test
SSDD_00950,SSDD,scene_10,test
SSDD_00951,SSDD,scene_10,test
SSDD_00952,SSDD,scene_10,test
SSDD_00953,SSDD,scene_10,test
SSDD_00954,SSDD,scene_10,test
SSDD_00955,SSDD,scene_10,test
SSDD_00956,SSDD,scene_10,test
SSDD_00957,SSDD,scene_10,test
SSDD_00958,SSDD,scene_10,test
SSDD_00959,SSDD,scene_10,test
SSDD_00960,SSDD,scene_10,test
SSDD_00961,SSDD,scene_10,test
SSDD_00962,SSDD,scene_10,test
SSDD_00963,SSDD,scene_10,test
SSDD_00964,SSDD,scene_10,test
SSDD_00965,SSDD,scene_10,test
SSDD_00966,SSDD,scene_10,test
SSDD_00967,SSDD,scene_10,test
SSDD_00968,SSDD,scene_10,test
SSDD_00969,SSDD,scene_10,test
SSDD_00970,SSDD,scene_10,test
SSDD_00971,SSDD,scene_10,test
SSDD_00972,SSDD,scene_10,test
SSDD_00973,SSDD,scene_10,test
SSDD_00974,SSDD,scene_10,test
SSDD_00975,SSDD,scene_10,test
SSDD_00976,SSDD,scene_10,test
SSDD_00977,SSDD,scene_10,test
SSDD_00978,SSDD,scene_10,test
SSDD_00979,SSDD,scene_10,test
SSDD_00980,SSDD,scene_10,test
SSDD_00981,SSDD,scene_10,test
SSDD_00982,SSDD,scene_10,test
SSDD_00983,SSDD,scene_10,test
SSDD_00984,SSDD,scene_10,test
SSDD_00985,SSDD,scene_10,test
SSDD_00986,SSDD,scene_10,test
SSDD_00987,SSDD,scene_10,test
SSDD_00988,SSDD,scene_10,test
SSDD_00989,SSDD,scene_10,test
SSDD_00990,SSDD,scene_10,test
SSDD_00991,SSDD,scene_10,test
SSDD_00992,SSDD,scene_10,test
SSDD_00993,SSDD,scene_10,test
SSDD_00994,SSDD,scene_10,test
SSDD_00995,SSDD,scene_10,test
SSDD_00996,SSDD,scene_10,test
SSDD_00997,SSDD,scene_10,test
SSDD_00998,SSDD,scene_10,test
SSDD_00999,SSDD,scene_10,test
SSDD_01000,SSDD,scene_10,test
SSDD_01001,SSDD,scene_10,test
SSDD_01002,SSDD,scene_10,test
SSDD_01003,SSDD,scene_10,test
SSDD_01004,SSDD,scene_10,test
SSDD_01005,SSDD,scene_10,test
SSDD_01006,SSDD,scene_10,test
SSDD_01007,SSDD,scene_10,test
SSDD_01008,SSDD,scene_10,test
SSDD_01009,SSDD,scene_10,test
SSDD_01010,SSDD,scene_10,test
SSDD_01011,SSDD,scene_10,test
SSDD_01012,SSDD,scene_10,test
SSDD_01013,SSDD,scene_10,test
SSDD_01014,SSDD,scene_10,test
SSDD_01015,SSDD,scene_10,test
SSDD_01016,SSDD,scene_10,test
SSDD_01017,SSDD,scene_10,test
SSDD_01018,SSDD,scene_10,test
SSDD_01019,SSDD,scene_10,test
SSDD_01020,SSDD,scene_10,test
SSDD_01021,SSDD,scene_10,test
SSDD_01022,SSDD,scene_10,test
SSDD_01023,SSDD,scene_10,test
SSDD_01024,SSDD,scene_10,test
SSDD_01025,SSDD,scene_10,test
SSDD_01026,SSDD,scene_10,test
SSDD_01027,SSDD,scene_10,test
SSDD_01028,SSDD,scene_10,test
SSDD_01029,SSDD,scene_10,test
SSDD_01030,SSDD,scene_10,test
SSDD_01031,SSDD,scene_10,test
SSDD_01032,SSDD,scene_10,test
SSDD_01033,SSDD,scene_10,test
SSDD_01034,SSDD,scene_10,test
SSDD_01035,SSDD,scene_10,test
SSDD_01036,SSDD,scene_10,test
SSDD_01037,SSDD,scene_10,test
SSDD_01038,SSDD,scene_10,test
SSDD_01039,SSDD,scene_10,test
SSDD_01040,SSDD,scene_10,test
SSDD_01041,SSDD,scene_10,test
SSDD_01042,SSDD,scene_10,test
SSDD_01043,SSDD,scene_10,test
SSDD_01044,SSDD,scene_10,test
SSDD_01045,SSDD,scene_11,test
SSDD_01046,SSDD,scene_11,test
SSDD_01047,SSDD,scene_11,test
SSDD_01048,SSDD,scene_11,test
SSDD_01049,SSDD,scene_11,test
SSDD_01050,SSDD,scene_11,test
SSDD_01051,SSDD,scene_11,test
SSDD_01052,SSDD,scene_11,test
SSDD_01053,SSDD,scene_11,test
SSDD_01054,SSDD,scene_11,test
SSDD_01055,SSDD,scene_11,test
SSDD_01056,SSDD,scene_11,test
SSDD_01057,SSDD,scene_11,test
SSDD_01058,SSDD,scene_11,test
SSDD_01059,SSDD,scene_11,test
SSDD_01060,SSDD,scene_11,test
SSDD_01061,SSDD,scene_11,test
SSDD_01062,SSDD,scene_11,test
SSDD_01063,SSDD,scene_11,test
SSDD_01064,SSDD,scene_11,test
SSDD_01065,SSDD,scene_11,test
SSDD_01066,SSDD,scene_11,test
SSDD_01067,SSDD,scene_11,test
SSDD_01068,SSDD,scene_11,test
SSDD_01069,SSDD,scene_11,test
SSDD_01070,SSDD,scene_11,test
SSDD_01071,SSDD,scene_11,test
SSDD_01072,SSDD,scene_11,test
SSDD_01073,SSDD,scene_11,test
SSDD_01074,SSDD,scene_11,test
SSDD_01075,SSDD,scene_11,test
SSDD_01076,SSDD,scene_11,test
SSDD_01077,SSDD,scene_11,test
SSDD_01078,SSDD,scene_11,test
SSDD_01079,SSDD,scene_11,test
SSDD_01080,SSDD,scene_11,test
SSDD_01081,SSDD,scene_11,test
SSDD_01082,SSDD,scene_11,test
SSDD_01083,SSDD,scene_11,test
SSDD_01084,SSDD,scene_11,test
SSDD_01085,SSDD,scene_11,test
SSDD_01086,SSDD,scene_11,test
SSDD_01087,SSDD,scene_11,test
SSDD_01088,SSDD,scene_11,test
SSDD_01089,SSDD,scene_11,test
SSDD_01090,SSDD,scene_11,test
SSDD_01091,SSDD,scene_11,test
SSDD_01092,SSDD,scene_11,test
SSDD_01093,SSDD,scene_11,test
SSDD_01094,SSDD,scene_11,test
SSDD_01095,SSDD,scene_11,test
SSDD_01096,SSDD,scene_11,test
SSDD_01097,SSDD,scene_11,test
SSDD_01098,SSDD,scene_11,test
SSDD_01099,SSDD,scene_11,test
SSDD_01100,SSDD,scene_11,test
SSDD_01101,SSDD,scene_11,test
SSDD_01102,SSDD,scene_11,test
SSDD_01103,SSDD,scene_11,test
SSDD_01104,SSDD,scene_11,test
SSDD_01105,SSDD,scene_11,test
SSDD_01106,SSDD,scene_11,test
SSDD_01107,SSDD,scene_11,test
SSDD_01108,SSDD,scene_11,test
SSDD_01109,SSDD,scene_11,test
SSDD_01110,SSDD,scene_11,test
SSDD_01111,SSDD,scene_11,test
SSDD_01112,SSDD,scene_11,test
SSDD_01113,SSDD,scene_11,test
SSDD_01114,SSDD,scene_11,test
SSDD_01115,SSDD,scene_11,test
SSDD_01116,SSDD,scene_11,test
SSDD_01117,SSDD,scene_11,test
SSDD_01118,SSDD,scene_11,test
SSDD_01119,SSDD,scene_11,test
SSDD_01120,SSDD,scene_11,test
SSDD_01121,SSDD,scene_11,test
SSDD_01122,SSDD,scene_11,test
SSDD_01123,SSDD,scene_11,test
SSDD_01124,SSDD,scene_11,test
SSDD_01125,SSDD,scene_11,test
SSDD_01126,SSDD,scene_11,test
SSDD_01127,SSDD,scene_11,test
SSDD_01128,SSDD,scene_11,test
SSDD_01129,SSDD,scene_11,test
SSDD_01130,SSDD,scene_11,test
SSDD_01131,SSDD,scene_11,test
SSDD_01132,SSDD,scene_11,test
SSDD_01133,SSDD,scene_11,test
SSDD_01134,SSDD,scene_11,test
SSDD_01135,SSDD,scene_11,test
SSDD_01136,SSDD,scene_11,test
SSDD_01137,SSDD,scene_11,test
SSDD_01138,SSDD,scene_11,test
SSDD_01139,SSDD,scene_11,test
SSDD_01140,SSDD,scene_11,test
SSDD_01141,SSDD,scene_11,test
SSDD_01142,SSDD,scene_11,test
SSDD_01143,SSDD,scene_11,test
SSDD_01144,SSDD,scene_11,test
SSDD_01145,SSDD,scene_11,test
SSDD_01146,SSDD,scene_11,test
SSDD_01147,SSDD,scene_11,test
SSDD_01148,SSDD,scene_11,test
SSDD_01149,SSDD,scene_11,test
SSDD_01150,SSDD,scene_11,test
SSDD_01151,SSDD,scene_11,test
SSDD_01152,SSDD,scene_11,test
SSDD_01153,SSDD,scene_11,test
SSDD_01154,SSDD,scene_11,test
SSDD_01155,SSDD,scene_11,test
SSDD_01156,SSDD,scene_11,test
SSDD_01157,SSDD,scene_11,test
SSDD_01158,SSDD,scene_11,test
SSDD_01159,SSDD,scene_11,test
SSDD_01160,SSDD,scene_11,test
RSDD_00001,RSDD,scene_01,train
RSDD_00002,RSDD,scene_01,train
RSDD_00003,RSDD,scene_01,train
RSDD_00004,RSDD,scene_01,train
RSDD_00005,RSDD,scene_01,train
RSDD_00006,RSDD,scene_01,train
RSDD_00007,RSDD,scene_01,train
RSDD_00008,RSDD,scene_01,train
RSDD_00009,RSDD,scene_01,train
RSDD_00010,RSDD,scene_01,train
RSDD_00011,RSDD,scene_01,train
RSDD_00012,RSDD,scene_01,train
RSDD_00013,RSDD,scene_01,train
RSDD_00014,RSDD,scene_01,train
RSDD_00015,RSDD,scene_01,train
RSDD_00016,RSDD,scene_01,train
RSDD_00017,RSDD,scene_01,train
RSDD_00018,RSDD,scene_01,train
RSDD_00019,RSDD,scene_01,train
RSDD_00020,RSDD,scene_01,train
RSDD_00021,RSDD,scene_01,train
RSDD_00022,RSDD,scene_01,train
RSDD_00023,RSDD,scene_01,train
RSDD_00024,RSDD,scene_01,train
RSDD_00025,RSDD,scene_01,train
RSDD_00026,RSDD,scene_01,train
RSDD_00027,RSDD,scene_01,train
RSDD_00028,RSDD,scene_01,train
RSDD_00029,RSDD,scene_01,train
RSDD_00030,RSDD,scene_01,train
RSDD_00031,RSDD,scene_01,train
RSDD_00032,RSDD,scene_01,train
RSDD_00033,RSDD,scene_01,train
RSDD_00034,RSDD,scene_01,train
RSDD_00035,RSDD,scene_01,train
RSDD_00036,RSDD,scene_01,train
RSDD_00037,RSDD,scene_01,train
RSDD_00038,RSDD,scene_01,train
RSDD_00039,RSDD,scene_01,train
RSDD_00040,RSDD,scene_01,train
RSDD_00041,RSDD,scene_01,train
RSDD_00042,RSDD,scene_01,train
RSDD_00043,RSDD,scene_01,train
RSDD_00044,RSDD,scene_01,train
RSDD_00045,RSDD,scene_01,train
RSDD_00046,RSDD,scene_01,train
RSDD_00047,RSDD,scene_01,train
RSDD_00048,RSDD,scene_01,train
RSDD_00049,RSDD,scene_01,train
RSDD_00050,RSDD,scene_01,train
RSDD_00051,RSDD,scene_01,train
RSDD_00052,RSDD,scene_01,train
RSDD_00053,RSDD,scene_01,train
RSDD_00054,RSDD,scene_01,train
RSDD_00055,RSDD,scene_01,train
RSDD_00056,RSDD,scene_01,train
RSDD_00057,RSDD,scene_01,train
RSDD_00058,RSDD,scene_01,train
RSDD_00059,RSDD,scene_01,train
RSDD_00060,RSDD,scene_01,train
RSDD_00061,RSDD,scene_01,train
RSDD_00062,RSDD,scene_01,train
RSDD_00063,RSDD,scene_01,train
RSDD_00064,RSDD,scene_01,train
RSDD_00065,RSDD,scene_01,train
RSDD_00066,RSDD,scene_01,train
RSDD_00067,RSDD,scene_01,train
RSDD_00068,RSDD,scene_01,train
RSDD_00069,RSDD,scene_01,train
RSDD_00070,RSDD,scene_01,train
RSDD_00071,RSDD,scene_01,train
RSDD_00072,RSDD,scene_01,train
RSDD_00073,RSDD,scene_01,train
RSDD_00074,RSDD,scene_01,train
RSDD_00075,RSDD,scene_01,train
RSDD_00076,RSDD,scene_01,train
RSDD_00077,RSDD,scene_01,train
RSDD_00078,RSDD,scene_01,train
RSDD_00079,RSDD,scene_01,train
RSDD_00080,RSDD,scene_01,train
RSDD_00081,RSDD,scene_01,train
RSDD_00082,RSDD,scene_01,train
RSDD_00083,RSDD,scene_01,train
RSDD_00084,RSDD,scene_01,train
RSDD_00085,RSDD,scene_01,train
RSDD_00086,RSDD,scene_01,train
RSDD_00087,RSDD,scene_01,train
RSDD_00088,RSDD,scene_01,train
RSDD_00089,RSDD,scene_01,train
RSDD_00090,RSDD,scene_01,train
RSDD_00091,RSDD,scene_01,train
RSDD_00092,RSDD,scene_01,train
RSDD_00093,RSDD,scene_01,train
RSDD_00094,RSDD,scene_01,train
RSDD_00095,RSDD,scene_01,train
RSDD_00096,RSDD,scene_01,train
RSDD_00097,RSDD,scene_01,train
RSDD_00098,RSDD,scene_01,train
RSDD_00099,RSDD,scene_01,train
RSDD_00100,RSDD,scene_01,train
RSDD_00101,RSDD,scene_01,train
RSDD_00102,RSDD,scene_01,train
RSDD_00103,RSDD,scene_01,train
RSDD_00104,RSDD,scene_01,train
RSDD_00105,RSDD,scene_01,train
RSDD_00106,RSDD,scene_01,train
RSDD_00107,RSDD,scene_01,train
RSDD_00108,RSDD,scene_01,train
RSDD_00109,RSDD,scene_01,train
RSDD_00110,RSDD,scene_01,train
RSDD_00111,RSDD,scene_01,train
RSDD_00112,RSDD,scene_01,train
RSDD_00113,RSDD,scene_01,train
RSDD_00114,RSDD,scene_01,train
RSDD_00115,RSDD,scene_01,train
RSDD_00116,RSDD,scene_01,train
RSDD_00117,RSDD,scene_01,train
RSDD_00118,RSDD,scene_01,train
RSDD_00119,RSDD,scene_01,train
RSDD_00120,RSDD,scene_01,train
RSDD_00121,RSDD,scene_01,train
RSDD_00122,RSDD,scene_01,train
RSDD_00123,RSDD,scene_01,train
RSDD_00124,RSDD,scene_01,train
RSDD_00125,RSDD,scene_01,train
RSDD_00126,RSDD,scene_01,train
RSDD_00127,RSDD,scene_01,train
RSDD_00128,RSDD,scene_01,train
RSDD_00129,RSDD,scene_01,train
RSDD_00130,RSDD,scene_01,train
RSDD_00131,RSDD,scene_01,train
RSDD_00132,RSDD,scene_01,train
RSDD_00133,RSDD,scene_01,train
RSDD_00134,RSDD,scene_01,train
RSDD_00135,RSDD,scene_01,train
RSDD_00136,RSDD,scene_01,train
RSDD_00137,RSDD,scene_01,train
RSDD_00138,RSDD,scene_01,train
RSDD_00139,RSDD,scene_01,train
RSDD_00140,RSDD,scene_01,train
RSDD_00141,RSDD,scene_01,train
RSDD_00142,RSDD,scene_01,train
RSDD_00143,RSDD,scene_01,train
RSDD_00144,RSDD,scene_01,train
RSDD_00145,RSDD,scene_01,train
RSDD_00146,RSDD,scene_01,train
RSDD_00147,RSDD,scene_01,train
RSDD_00148,RSDD,scene_01,train
RSDD_00149,RSDD,scene_01,train
RSDD_00150,RSDD,scene_01,train
RSDD_00151,RSDD,scene_01,train
RSDD_00152,RSDD,scene_01,train
RSDD_00153,RSDD,scene_01,train
RSDD_00154,RSDD,scene_01,train
RSDD_00155,RSDD,scene_01,train
RSDD_00156,RSDD,scene_01,train
RSDD_00157,RSDD,scene_01,train
RSDD_00158,RSDD,scene_01,train
RSDD_00159,RSDD,scene_01,train
RSDD_00160,RSDD,scene_01,train
RSDD_00161,RSDD,scene_01,train
RSDD_00162,RSDD,scene_01,train
RSDD_00163,RSDD,scene_01,train
RSDD_00164,RSDD,scene_01,train
RSDD_00165,RSDD,scene_01,train
RSDD_00166,RSDD,scene_01,train
RSDD_00167,RSDD,scene_01,train
RSDD_00168,RSDD,scene_01,train
RSDD_00169,RSDD,scene_01,train
RSDD_00170,RSDD,scene_01,train
RSDD_00171,RSDD,scene_01,train
RSDD_00172,RSDD,scene_01,train
RSDD_00173,RSDD,scene_01,train
RSDD_00174,RSDD,scene_01,train
RSDD_00175,RSDD,scene_01,train
RSDD_00176,RSDD,scene_01,train
RSDD_00177,RSDD,scene_01,train
RSDD_00178,RSDD,scene_01,train
RSDD_00179,RSDD,scene_01,train
RSDD_00180,RSDD,scene_01,train
RSDD_00181,RSDD,scene_01,train
RSDD_00182,RSDD,scene_01,train
RSDD_00183,RSDD,scene_01,train
RSDD_00184,RSDD,scene_01,train
RSDD_00185,RSDD,scene_01,train
RSDD_00186,RSDD,scene_01,train
RSDD_00187,RSDD,scene_01,train
RSDD_00188,RSDD,scene_01,train
RSDD_00189,RSDD,scene_01,train
RSDD_00190,RSDD,scene_01,train
RSDD_00191,RSDD,scene_01,train
RSDD_00192,RSDD,scene_01,train
RSDD_00193,RSDD,scene_01,train
RSDD_00194,RSDD,scene_01,train
RSDD_00195,RSDD,scene_01,train
RSDD_00196,RSDD,scene_01,train
RSDD_00197,RSDD,scene_01,train
RSDD_00198,RSDD,scene_01,train
RSDD_00199,RSDD,scene_01,train
RSDD_00200,RSDD,scene_01,train
RSDD_00201,RSDD,scene_01,train
RSDD_00202,RSDD,scene_01,train
RSDD_00203,RSDD,scene_01,train
RSDD_00204,RSDD,scene_01,train
RSDD_00205,RSDD,scene_01,train
RSDD_00206,RSDD,scene_01,train
RSDD_00207,RSDD,scene_01,train
RSDD_00208,RSDD,scene_01,train
RSDD_00209,RSDD,scene_01,train
RSDD_00210,RSDD,scene_01,train
RSDD_00211,RSDD,scene_01,train
RSDD_00212,RSDD,scene_01,train
RSDD_00213,RSDD,scene_01,train
RSDD_00214,RSDD,scene_01,train
RSDD_00215,RSDD,scene_01,train
RSDD_00216,RSDD,scene_01,train
RSDD_00217,RSDD,scene_01,train
RSDD_00218,RSDD,scene_01,train
RSDD_00219,RSDD,scene_01,train
RSDD_00220,RSDD,scene_01,train
RSDD_00221,RSDD,scene_01,train
RSDD_00222,RSDD,scene_01,train
RSDD_00223,RSDD,scene_01,train
RSDD_00224,RSDD,scene_01,train
RSDD_00225,RSDD,scene_01,train
RSDD_00226,RSDD,scene_01,train
RSDD_00227,RSDD,scene_01,train
RSDD_00228,RSDD,scene_01,train
RSDD_00229,RSDD,scene_01,train
RSDD_00230,RSDD,scene_01,train
RSDD_00231,RSDD,scene_01,train
RSDD_00232,RSDD,scene_01,train
RSDD_00233,RSDD,scene_01,train
RSDD_00234,RSDD,scene_01,train
RSDD_00235,RSDD,scene_01,train
RSDD_00236,RSDD,scene_01,train
RSDD_00237,RSDD,scene_01,train
